date,v5c,v5b,v5,spy
2008-12-02,0.002763,0.002763,0.002715,0.035552
2008-12-03,0.007804,0.007804,0.007256,0.032712
2008-12-04,0.013288,0.013288,0.012004,-0.016621
2008-12-05,-0.007866,-0.007866,-0.007013,0.029364
2008-12-08,-0.005629,-0.005629,-0.004972,0.023089
2008-12-09,0.014409,0.014409,0.013063,-0.008759
2008-12-10,-0.002406,-0.002406,-0.002162,0.004170
2008-12-11,-0.009079,-0.009079,-0.008428,-0.039086
2008-12-12,0.003714,0.003714,0.003458,0.017293
2008-12-15,-0.007663,-0.007663,-0.007097,-0.036430
2008-12-16,0.005576,0.005576,0.005292,0.027779
2008-12-17,0.017275,0.017275,0.015707,-0.004639
2008-12-18,0.027770,0.027770,0.025270,0.010778
2008-12-19,0.002605,0.002605,0.002359,-0.000315
2008-12-22,0.001366,0.001366,0.001197,-0.001696
2008-12-23,0.001858,0.001858,0.001650,-0.004761
2008-12-24,-0.000342,-0.000342,-0.000280,0.006678
2008-12-26,0.007910,0.007910,0.007259,0.015919
2008-12-29,0.003713,0.003713,0.003384,0.005116
2008-12-30,0.006665,0.006665,0.006201,0.023777
2008-12-31,-0.014763,-0.014763,-0.016163,0.001259
2009-01-02,-0.004943,-0.004943,-0.006155,0.039517
2009-01-05,-0.019632,-0.019632,-0.019580,-0.014225
2009-01-06,-0.010540,-0.010540,-0.011404,-0.006552
2009-01-07,-0.007620,-0.007620,-0.005573,-0.040703
2009-01-08,-0.003980,-0.003980,-0.005205,-0.005670
2009-01-09,0.000674,0.000674,0.001124,-0.018334
2009-01-12,0.013762,0.013762,0.016489,-0.000303
2009-01-13,0.011710,0.011710,0.011461,0.022685
2009-01-14,0.000871,0.000871,0.002640,-0.038343
2009-01-15,-0.000624,-0.000624,-0.000972,-0.003126
2009-01-16,-0.006844,-0.006844,-0.009406,0.003576
2009-01-20,0.030759,0.030759,0.028668,0.005676
2009-01-21,-0.011801,-0.011801,-0.013186,0.043309
2009-01-22,-0.009375,-0.009375,-0.010702,-0.015781
2009-01-23,0.003418,0.003418,-0.000013,0.011446
2009-01-26,-0.010290,-0.010290,-0.010898,-0.006686
2009-01-27,0.002511,0.002511,0.004275,-0.005183
2009-01-28,-0.011448,-0.011448,-0.012046,0.030681
2009-01-29,-0.012513,-0.012513,-0.015166,-0.035830
2009-01-30,-0.011665,-0.011665,-0.012872,-0.039451
2009-02-02,0.019698,0.019698,0.022184,0.021606
2009-02-03,-0.014946,-0.014946,-0.014172,-0.001762
2009-02-04,-0.000224,-0.000224,0.000052,-0.006405
2009-02-05,-0.002755,-0.002755,-0.002458,0.002877
2009-02-06,-0.005663,-0.005663,-0.005587,0.018550
2009-02-09,-0.005146,-0.005146,-0.005461,-0.004051
2009-02-10,0.019268,0.019268,0.018830,-0.026361
2009-02-11,0.017131,0.017131,0.017049,0.020526
2009-02-12,0.001794,0.001794,0.002219,0.004853
2009-02-13,-0.012112,-0.012112,-0.011407,-0.015508
2009-02-17,0.017982,0.017982,0.017581,-0.034706
2009-02-18,0.000591,0.000591,0.001149,-0.003165
2009-02-19,-0.008691,-0.008691,-0.008405,-0.011870
2009-02-20,0.000631,0.000631,0.000875,-0.021518
2009-02-23,-0.000870,-0.000870,-0.001135,-0.037909
2009-02-24,-0.007209,-0.007209,-0.007734,0.033795
2009-02-25,0.003758,0.003758,0.003556,0.013589
2009-02-26,-0.006963,-0.006963,-0.006616,-0.021563
2009-02-27,-0.003043,-0.003043,-0.002981,-0.020573
2009-03-02,0.006642,0.006642,0.005608,-0.028919
2009-03-03,-0.004304,-0.004304,-0.004302,-0.007005
2009-03-04,-0.008139,-0.008139,-0.008123,0.012877
2009-03-05,0.014924,0.014924,0.014723,-0.037679
2009-03-06,0.001283,0.001283,0.001501,0.006090
2009-03-09,0.003840,0.003840,0.003443,0.008020
2009-03-10,-0.007950,-0.007950,-0.007906,0.059770
2009-03-11,0.004297,0.004297,0.004252,0.002876
2009-03-12,0.005074,0.005074,0.005407,0.032725
2009-03-13,-0.003311,-0.003311,-0.003065,0.002353
2009-03-16,-0.008421,-0.008421,-0.008012,-0.007910
2009-03-17,-0.000818,-0.000818,-0.000836,0.032193
2009-03-18,0.010874,0.010874,0.010582,0.005919
2009-03-19,-0.005048,-0.005048,-0.004676,-0.026819
2009-03-20,-0.002165,-0.002165,-0.002206,-0.016626
2009-03-23,-0.007143,-0.007143,-0.007099,0.061174
2009-03-24,-0.005940,-0.005940,-0.006369,-0.028245
2009-03-25,0.004892,0.004892,0.005414,0.020900
2009-03-26,0.007493,0.007493,0.007076,0.026438
2009-03-27,0.003058,0.003058,0.002471,-0.008446
2009-03-30,-0.003512,-0.003512,-0.003763,-0.035896
2009-03-31,-0.000962,-0.000962,-0.001027,0.001172
2009-04-01,-0.004347,-0.004347,-0.004265,0.000410
2009-04-02,-0.010794,-0.010794,-0.010841,0.022428
2009-04-03,-0.008276,-0.008276,-0.007935,0.009948
2009-04-06,-0.004505,-0.004505,-0.004960,-0.001637
2009-04-07,0.004968,0.004968,0.005198,-0.020274
2009-04-08,0.003495,0.003495,0.003189,0.012159
2009-04-09,-0.001415,-0.001415,-0.001120,0.040811
2009-04-13,-0.002045,-0.002045,-0.001798,-0.016205
2009-04-14,-0.004255,-0.004255,-0.004457,-0.023483
2009-04-15,0.003376,0.003376,0.003401,0.016173
2009-04-16,-0.001584,-0.001584,-0.001809,0.022822
2009-04-17,-0.004263,-0.004263,-0.004071,0.006705
2009-04-20,0.011371,0.011371,0.011224,-0.033095
2009-04-21,0.004644,0.004644,0.004804,0.031917
2009-04-22,-0.008954,-0.008954,-0.008512,-0.021507
2009-04-23,0.004368,0.004368,0.004687,0.009951
2009-04-24,0.000472,0.000472,0.000972,0.015111
2009-04-27,0.001930,0.001930,0.001588,-0.003618
2009-04-28,-0.012919,-0.012919,-0.012618,-0.012507
2009-04-29,-0.000441,-0.000441,-0.000036,0.019837
2009-04-30,-0.007707,-0.007707,-0.008219,-0.007897
2009-05-01,-0.001971,-0.001971,-0.002321,0.005376
2009-05-04,0.002565,0.002565,0.002094,0.023042
2009-05-05,-0.004040,-0.004040,-0.004321,-0.008622
2009-05-06,0.008014,0.008014,0.008134,0.025194
2009-05-07,-0.012271,-0.012271,-0.014232,-0.027412
2009-05-08,0.003408,0.003408,0.003495,0.023333
2009-05-11,-0.000016,-0.000016,0.000703,-0.020479
2009-05-12,0.007127,0.007127,0.007607,0.004776
2009-05-13,-0.000648,-0.000648,-0.000325,-0.030077
2009-05-14,0.003236,0.003236,0.003670,0.013132
2009-05-15,0.000929,0.000929,0.000868,-0.008162
2009-05-18,-0.014455,-0.014455,-0.016175,0.006953
2009-05-19,-0.007502,-0.007502,-0.008646,-0.018326
2009-05-20,0.002389,0.002389,0.002566,-0.012766
2009-05-21,-0.003334,-0.003334,-0.005047,-0.018644
2009-05-22,-0.001469,-0.001469,-0.002104,-0.002130
2009-05-26,-0.003700,-0.003700,-0.004615,0.022983
2009-05-27,-0.004563,-0.004563,-0.005430,-0.016176
2009-05-28,-0.001659,-0.001659,-0.001679,-0.001926
2009-05-29,0.021169,0.021169,0.021546,0.017708
2009-06-01,-0.021546,-0.021546,-0.023354,-0.000013
2009-06-02,0.020491,0.020491,0.020491,0.017172
2009-06-03,-0.005488,-0.005488,-0.005488,-0.000378
2009-06-04,0.022901,0.022901,0.022901,0.016764
2009-06-05,-0.015623,-0.015623,-0.015623,0.000212
2009-06-08,-0.021756,-0.021756,-0.021756,-0.023368
2009-06-09,0.001303,0.001303,0.001303,0.002457
2009-06-10,-0.014577,-0.014577,-0.014577,-0.016369
2009-06-11,0.010090,0.010090,0.010090,0.013811
2009-06-12,-0.008627,-0.008627,-0.008627,0.002743
2009-06-15,-0.014749,-0.014749,-0.014749,-0.020906
2009-06-16,0.000207,0.000207,0.000207,-0.013029
2009-06-17,0.003651,0.003651,0.003651,0.000360
2009-06-18,-0.010995,-0.010995,-0.010995,-0.002194
2009-06-19,0.003472,0.003472,0.003472,0.003686
2009-06-22,-0.016485,-0.016485,-0.016485,-0.024763
2009-06-23,0.003194,0.003194,0.003194,0.001130
2009-06-24,0.010495,0.010495,0.010495,0.011982
2009-06-25,0.005491,0.005491,0.005491,0.012129
2009-06-26,-0.001245,-0.001245,-0.001245,-0.002607
2009-06-29,0.006104,0.006104,0.006104,0.013168
2009-06-30,-0.009724,-0.009724,-0.009724,-0.008760
2009-07-01,0.017697,0.017697,0.017697,0.012158
2009-07-02,-0.015895,-0.015895,-0.015895,-0.024114
2009-07-06,0.007588,0.007588,0.007588,0.010918
2009-07-07,-0.005120,-0.005120,-0.005120,-0.015883
2009-07-08,-0.026809,-0.026809,-0.026809,-0.018046
2009-07-09,0.010075,0.010075,0.010075,0.009661
2009-07-10,-0.000549,-0.000549,-0.000549,-0.002382
2009-07-13,0.008218,0.008218,0.008218,0.017934
2009-07-14,-0.000241,-0.000241,-0.000241,-0.001200
2009-07-15,0.022917,0.022917,0.022917,0.030244
2009-07-16,0.002683,0.002683,0.002683,0.003522
2009-07-17,0.004351,0.004351,0.004351,0.010955
2009-07-20,0.007985,0.007985,0.007985,0.005210
2009-07-21,-0.000793,-0.000793,-0.000793,0.002794
2009-07-22,-0.001805,-0.001805,-0.001805,-0.003959
2009-07-23,0.012205,0.012205,0.012205,0.026116
2009-07-24,0.002713,0.002713,0.002713,0.004095
2009-07-27,0.005373,0.005373,0.005373,0.005168
2009-07-28,-0.008674,-0.008674,-0.008674,-0.001034
2009-07-29,-0.016293,-0.016293,-0.016293,-0.011928
2009-07-30,-0.004520,-0.004520,-0.004520,-0.001481
2009-07-31,0.012168,0.012168,0.012168,0.001419
2009-08-03,0.000712,0.000712,0.001520,0.001570
2009-08-04,0.002867,0.002867,0.002415,0.000108
2009-08-05,0.009067,0.009067,0.008768,0.008152
2009-08-06,0.002490,0.002490,0.002242,0.002280
2009-08-07,0.007389,0.007389,0.009048,0.013114
2009-08-10,0.006779,0.006779,0.007286,0.009730
2009-08-11,-0.012022,-0.012022,-0.012845,-0.013682
2009-08-12,0.005799,0.005799,0.006472,0.007075
2009-08-13,0.010961,0.010961,0.010912,0.009225
2009-08-14,-0.009193,-0.009193,-0.009193,-0.007680
2009-08-17,-0.028456,-0.028456,-0.029180,-0.027252
2009-08-18,0.010172,0.010172,0.010400,0.009756
2009-08-19,0.012057,0.012057,0.012334,0.011720
2009-08-20,0.007997,0.007997,0.008983,0.010905
2009-08-21,0.021699,0.021699,0.022048,0.019606
2009-08-24,0.005959,0.005959,0.007014,0.011254
2009-08-25,0.008663,0.008663,0.008467,0.007305
2009-08-26,-0.003718,-0.003718,-0.003735,-0.003815
2009-08-27,0.005337,0.005337,0.005180,0.004124
2009-08-28,0.002571,0.002571,0.002009,-0.000194
2009-08-31,-0.011084,-0.011084,-0.011272,-0.000727
2009-09-01,-0.052574,-0.052574,-0.053876,-0.030890
2009-09-02,-0.005270,-0.005270,-0.007440,-0.006938
2009-09-03,0.014325,0.014325,0.015273,0.004348
2009-09-04,0.026274,0.026274,0.029287,0.014009
2009-09-08,0.007627,0.007627,0.009048,-0.000041
2009-09-09,0.006578,0.006578,0.007990,0.000294
2009-09-10,0.018870,0.018870,0.020698,0.008704
2009-09-11,0.001792,0.001792,0.001217,-0.000191
2009-09-14,0.019522,0.019522,0.020160,0.016116
2009-09-15,0.011390,0.011390,0.011131,0.005190
2009-09-16,0.035445,0.035445,0.035681,0.017711
2009-09-17,0.006020,0.006020,0.006224,0.008768
2009-09-18,-0.000079,-0.000079,0.000275,0.000637
2009-09-21,-0.012680,-0.012680,-0.012651,-0.009411
2009-09-22,0.016509,0.016509,0.016149,0.007852
2009-09-23,0.006845,0.006845,0.006851,0.017454
2009-09-24,-0.027502,-0.027502,-0.027410,-0.013493
2009-09-25,-0.012029,-0.012029,-0.012015,-0.005334
2009-09-28,0.036930,0.036930,0.037763,0.018278
2009-09-29,-0.006564,-0.006564,-0.007657,-0.004937
2009-09-30,0.000991,0.000991,-0.000214,0.002397
2009-10-01,-0.048043,-0.048043,-0.052000,-0.023402
2009-10-02,-0.008345,-0.008345,-0.013271,-0.004661
2009-10-05,0.023834,0.023834,0.032302,0.012205
2009-10-06,0.025109,0.025109,0.033533,0.011643
2009-10-07,-0.001110,-0.001110,-0.001946,-0.003143
2009-10-08,0.025813,0.025813,0.034985,0.021540
2009-10-09,0.008023,0.008023,0.011810,0.006097
2009-10-12,0.003702,0.003702,0.005395,-0.001856
2009-10-13,-0.005512,-0.005512,-0.008013,-0.006670
2009-10-14,0.013000,0.013000,0.017342,-0.003527
2009-10-15,0.004201,0.004201,0.006961,0.002429
2009-10-16,-0.012670,-0.012670,-0.014072,-0.007474
2009-10-19,0.016111,0.016111,0.018218,0.006979
2009-10-20,-0.022880,-0.022880,-0.026094,-0.018986
2009-10-21,-0.016620,-0.016620,-0.018547,-0.010472
2009-10-22,0.036464,0.036464,0.041985,0.030160
2009-10-23,-0.019596,-0.019596,-0.026426,-0.011433
2009-10-26,-0.020547,-0.020547,-0.027134,-0.010148
2009-10-27,-0.011909,-0.011909,-0.015682,-0.010652
2009-10-28,-0.032288,-0.032288,-0.043484,-0.017455
2009-10-29,0.029667,0.029667,0.039673,0.009929
2009-10-30,-0.022281,-0.022281,-0.037112,-0.022186
2009-11-02,0.011106,0.011106,0.015928,0.010569
2009-11-03,0.006056,0.006056,0.007190,0.001289
2009-11-04,-0.002249,-0.002249,-0.003528,-0.005407
2009-11-05,0.014792,0.014792,0.024020,0.017350
2009-11-06,-0.000117,-0.000117,-0.000923,-0.000105
2009-11-09,0.015089,0.015089,0.024847,0.013036
2009-11-10,0.001854,0.001854,0.002320,0.002800
2009-11-11,0.014095,0.014095,0.019007,0.014884
2009-11-12,-0.012840,-0.012840,-0.018355,-0.010890
2009-11-13,0.002546,0.002546,0.002546,0.000108
2009-11-16,0.011981,0.011981,0.015031,0.004625
2009-11-17,0.003058,0.003058,0.004075,0.002063
2009-11-18,0.003704,0.003704,0.003964,0.004348
2009-11-19,-0.011413,-0.011413,-0.014512,-0.008024
2009-11-20,0.003628,0.003628,0.002973,0.004597
2009-11-23,0.012050,0.012050,0.013661,0.007332
2009-11-24,0.002450,0.002450,0.002015,0.003031
2009-11-25,0.001313,0.001313,0.000975,-0.003742
2009-11-27,-0.011987,-0.011987,-0.014334,-0.004501
2009-11-30,0.011266,0.011266,0.011018,0.006425
2009-12-01,0.014057,0.014057,0.015596,0.002140
2009-12-02,-0.000969,-0.000969,-0.002057,-0.002526
2009-12-03,-0.009934,-0.009934,-0.009767,-0.001754
2009-12-04,0.007508,0.007508,0.010615,0.010371
2009-12-07,-0.003015,-0.003015,-0.003125,-0.000495
2009-12-08,-0.011083,-0.011083,-0.012184,0.002092
2009-12-09,0.002656,0.002656,0.002620,0.001686
2009-12-10,0.009510,0.009510,0.010599,0.005766
2009-12-11,0.007439,0.007439,0.008307,0.005932
2009-12-14,0.010660,0.010660,0.010729,0.003322
2009-12-15,-0.005954,-0.005954,-0.005682,-0.002197
2009-12-16,0.002062,0.002062,0.002307,-0.002042
2009-12-17,-0.017395,-0.017395,-0.018037,-0.001917
2009-12-18,0.013910,0.013910,0.013558,0.006714
2009-12-21,0.020205,0.020205,0.022587,0.015822
2009-12-22,0.010982,0.010982,0.011631,0.009104
2009-12-23,0.005917,0.005917,0.006637,0.001921
2009-12-24,0.010609,0.010609,0.010765,0.004365
2009-12-28,0.002862,0.002862,0.003583,0.000373
2009-12-29,0.003356,0.003356,0.003133,0.004797
2009-12-30,-0.012469,-0.012469,-0.011885,-0.011039
2009-12-31,-0.026387,-0.026387,-0.026823,-0.016094
2010-01-04,0.046691,0.046691,0.046767,0.021271
2010-01-05,0.013904,0.013904,0.014431,0.010354
2010-01-06,0.002573,0.002573,0.001806,-0.001360
2010-01-07,0.013430,0.013430,0.013825,0.009886
2010-01-08,0.002464,0.002464,0.002311,-0.002316
2010-01-11,-0.000699,-0.000699,-0.001663,-0.004123
2010-01-12,-0.027463,-0.027463,-0.027240,-0.011705
2010-01-13,0.011375,0.011375,0.011008,0.000123
2010-01-14,0.003463,0.003463,0.003204,-0.000235
2010-01-15,-0.023134,-0.023134,-0.023291,-0.007331
2010-01-19,0.023060,0.023060,0.023335,0.007125
2010-01-20,-0.023571,-0.023571,-0.023073,-0.006606
2010-01-21,-0.039737,-0.039737,-0.040037,-0.013603
2010-01-22,-0.037231,-0.037231,-0.046275,-0.016525
2010-01-25,0.002246,0.002246,0.003694,-0.003535
2010-01-26,-0.002234,-0.002234,-0.003895,0.002169
2010-01-27,0.003520,0.003520,0.005992,0.002827
2010-01-28,-0.019219,-0.019219,-0.023324,-0.009330
2010-01-29,-0.011018,-0.011018,-0.013474,-0.001080
2010-02-01,0.032567,0.032567,0.036945,0.017612
2010-02-02,0.019010,0.019010,0.024772,0.009601
2010-02-03,-0.004676,-0.004676,-0.006203,-0.000479
2010-02-04,-0.048338,-0.048338,-0.060509,-0.021640
2010-02-05,0.007118,0.007118,0.009565,0.009226
2010-02-08,-0.006017,-0.006017,-0.009055,-0.001996
2010-02-09,0.013199,0.013199,0.020453,0.004958
2010-02-10,0.000885,0.000885,0.001256,0.003272
2010-02-11,0.013742,0.013742,0.018127,0.004677
2010-02-12,-0.001702,-0.001702,-0.002732,-0.000581
2010-02-16,0.022600,0.022600,0.030634,0.009820
2010-02-17,0.011532,0.011532,0.016167,0.011655
2010-02-18,0.022778,0.022778,0.030794,0.022790
2010-02-19,0.000531,0.000531,0.001560,-0.000585
2010-02-22,-0.001375,-0.001375,-0.001471,-0.001274
2010-02-23,-0.019901,-0.019901,-0.024584,-0.009544
2010-02-24,0.016139,0.016139,0.020766,0.011083
2010-02-25,0.007543,0.007543,0.007829,0.009994
2010-02-26,0.004314,0.004314,0.004691,0.000953
2010-03-01,0.033320,0.033320,0.038430,0.027937
2010-03-02,0.004848,0.004848,0.004844,-0.000519
2010-03-03,-0.000943,-0.000943,-0.000969,-0.004072
2010-03-04,0.007534,0.007534,0.009130,0.007496
2010-03-05,0.022481,0.022481,0.024506,0.007796
2010-03-08,0.004547,0.004547,0.005310,0.006229
2010-03-09,0.004053,0.004053,0.004136,0.003366
2010-03-10,0.010481,0.010481,0.012299,0.007563
2010-03-11,0.001783,0.001783,0.001858,-0.002620
2010-03-12,-0.010242,-0.010242,-0.010652,-0.009379
2010-03-15,0.010552,0.010552,0.010527,0.011005
2010-03-16,0.008048,0.008048,0.007967,-0.004113
2010-03-17,0.006074,0.006074,0.007435,0.000609
2010-03-18,0.003821,0.003821,0.003446,0.003698
2010-03-19,0.000580,0.000580,0.001190,0.010555
2010-03-22,0.004210,0.004210,0.005040,-0.000648
2010-03-23,0.019939,0.019939,0.020768,0.012845
2010-03-24,-0.005481,-0.005481,-0.004951,0.003322
2010-03-25,0.000586,0.000586,0.000096,0.002003
2010-03-26,-0.002031,-0.002031,-0.003381,-0.004160
2010-03-29,0.002900,0.002900,0.003881,-0.005407
2010-03-30,-0.006148,-0.006148,-0.005712,-0.006544
2010-03-31,-0.013366,-0.013366,-0.013504,-0.010458
2010-04-01,0.023969,0.023969,0.023413,0.012257
2010-04-05,0.015628,0.015628,0.015274,0.004132
2010-04-06,0.007165,0.007165,0.006786,0.004256
2010-04-07,-0.013408,-0.013408,-0.013747,-0.008379
2010-04-08,0.001562,0.001562,0.001080,-0.002211
2010-04-09,0.015775,0.015775,0.014697,0.006568
2010-04-12,0.001708,0.001708,0.001723,0.001081
2010-04-13,-0.004835,-0.004835,-0.004445,-0.005358
2010-04-14,0.026799,0.026799,0.026213,0.011787
2010-04-15,0.009720,0.009720,0.009363,0.007434
2010-04-16,-0.039628,-0.039628,-0.037733,-0.015912
2010-04-19,0.007397,0.007397,0.006709,0.003785
2010-04-20,0.016811,0.016811,0.016044,0.005691
2010-04-21,-0.000069,-0.000069,-0.000330,0.000734
2010-04-22,0.005329,0.005329,0.005353,0.002459
2010-04-23,0.017009,0.017009,0.016200,0.006528
2010-04-26,-0.000402,-0.000402,-0.000248,0.005004
2010-04-27,-0.048009,-0.048009,-0.047866,-0.020867
2010-04-28,0.005128,0.005128,0.006530,-0.002362
2010-04-29,0.027369,0.027369,0.031053,0.016098
2010-04-30,-0.022890,-0.022890,-0.029629,-0.016962
2010-05-03,0.030072,0.030072,0.036428,0.024493
2010-05-04,-0.034399,-0.034399,-0.045380,-0.021580
2010-05-05,0.003614,0.003614,0.002063,0.009697
2010-05-06,-0.034326,-0.034326,-0.057129,-0.027925
2010-05-07,-0.019734,-0.019734,-0.027942,-0.014875
2010-05-10,0.040022,0.040022,0.066337,0.034395
2010-05-11,0.002437,0.002437,0.002711,0.002798
2010-05-12,0.024632,0.024632,0.040128,0.029466
2010-05-13,-0.010200,-0.010200,-0.018063,-0.007278
2010-05-14,-0.018976,-0.018976,-0.037072,-0.018105
2010-05-17,0.009070,0.009070,0.014269,0.017414
2010-05-18,-0.018181,-0.018181,-0.033642,-0.021810
2010-05-19,-0.004931,-0.004931,-0.008808,-0.000963
2010-05-20,-0.044647,-0.044647,-0.081837,-0.046568
2010-05-21,0.003124,0.015135,0.027458,0.014599
2010-05-24,-0.008648,-0.009640,-0.018100,-0.008314
2010-05-25,0.002477,0.002622,0.003190,0.003186
2010-05-26,-0.011893,-0.012734,-0.020973,-0.018081
2010-05-27,0.010178,0.039497,0.073570,0.041188
2010-05-28,-0.006384,-0.006119,-0.013847,-0.012550
2010-06-01,-0.016811,-0.015784,-0.032534,-0.030053
2010-06-02,0.013427,0.012818,0.028344,0.027167
2010-06-03,0.007257,0.006570,0.013519,0.015661
2010-06-04,-0.014820,-0.014075,-0.034464,-0.035137
2010-06-07,-0.003778,-0.003546,-0.010238,-0.011837
2010-06-08,-0.000207,0.000682,0.003940,0.003834
2010-06-09,-0.006746,-0.010506,-0.016997,-0.016199
2010-06-10,0.021435,0.020945,0.039571,0.040297
2010-06-11,0.005049,0.005026,0.007409,0.004856
2010-06-14,-0.014157,-0.012475,-0.019039,-0.018274
2010-06-15,0.020661,0.016617,0.029840,0.027173
2010-06-16,-0.003987,-0.003465,-0.005695,-0.005749
2010-06-17,0.002531,0.002356,0.002916,0.000658
2010-06-18,0.001307,0.001141,0.001767,0.001084
2010-06-21,-0.003769,-0.003374,-0.004741,-0.002199
2010-06-22,-0.018631,-0.015284,-0.025487,-0.026237
2010-06-23,-0.000175,0.000118,-0.000744,-0.000701
2010-06-24,-0.022073,-0.021739,-0.027060,-0.025440
2010-06-25,0.005059,0.005045,0.006151,0.004189
2010-06-28,-0.001963,-0.001984,-0.002909,-0.002190
2010-06-29,-0.019165,-0.019294,-0.025355,-0.023800
2010-06-30,-0.023680,-0.022086,-0.026366,-0.023962
2010-07-01,-0.011390,-0.010852,-0.013672,-0.007023
2010-07-02,-0.006307,-0.005808,-0.006230,-0.005450
2010-07-06,0.008763,0.008077,0.008738,0.008316
2010-07-07,0.038493,0.035539,0.041124,0.033093
2010-07-08,0.014876,0.014524,0.016678,0.015726
2010-07-09,0.008729,0.008452,0.010010,0.007466
2010-07-12,-0.006770,-0.006817,-0.008266,-0.007072
2010-07-13,0.012205,0.011628,0.013488,0.009571
2010-07-14,-0.008428,-0.008459,-0.010044,-0.011419
2010-07-15,0.009656,0.009155,0.010643,0.009171
2010-07-16,-0.033642,-0.031049,-0.035990,-0.027534
2010-07-19,0.006539,0.005915,0.006591,0.007200
2010-07-20,0.020519,0.019105,0.022292,0.017969
2010-07-21,-0.019111,-0.017584,-0.020582,-0.018693
2010-07-22,0.015944,0.014446,0.016592,0.011268
2010-07-23,0.008232,0.007416,0.008346,0.008679
2010-07-26,0.002935,0.002477,0.002452,0.000760
2010-07-27,-0.003594,-0.003564,-0.004576,-0.000480
2010-07-28,-0.008096,-0.007830,-0.008477,-0.007617
2010-07-29,-0.009752,-0.009551,-0.010334,-0.009672
2010-07-30,0.007776,0.007776,0.007720,-0.000182
2010-08-02,-0.008778,-0.008778,-0.008622,0.006041
2010-08-03,-0.000608,-0.000608,-0.001523,-0.004789
2010-08-04,0.007114,0.007114,0.007954,0.010102
2010-08-05,0.001087,0.001087,0.000641,-0.001030
2010-08-06,0.001976,0.001976,0.000709,-0.004076
2010-08-09,0.000594,0.000594,0.001434,0.004412
2010-08-10,0.000841,0.000841,0.000116,-0.002377
2010-08-11,-0.000351,-0.000351,-0.003599,-0.013403
2010-08-12,0.001270,0.001270,0.000406,-0.003256
2010-08-13,0.001297,0.001297,0.000316,-0.002946
2010-08-16,0.004357,0.004357,0.002587,-0.004185
2010-08-17,0.010668,0.010668,0.012140,0.016704
2010-08-18,0.001414,0.001414,0.001290,0.000482
2010-08-19,-0.005185,-0.005185,-0.007753,-0.016017
2010-08-20,-0.003154,-0.003154,-0.003267,-0.003244
2010-08-23,0.002481,0.002481,0.002171,0.001385
2010-08-24,0.001453,0.001453,-0.001034,-0.009393
2010-08-25,-0.000419,-0.000419,-0.000167,-0.000091
2010-08-26,-0.005639,-0.005639,-0.006682,-0.009760
2010-08-27,0.002530,0.002530,0.005582,0.015490
2010-08-30,-0.000893,-0.000893,-0.003323,-0.011064
